Version,Time,Roll_Target,Pitch_Target,Yaw_Target,Roll,Pitch,Yaw,Gyro_Roll_Target,Gyro_Pitch_Target,Gyro_Yaw_Target,Gyro_Roll,Gyro_Pitch,Gyro_Yaw,PWM1,PWM2,PWM3,PWM4
6,4472,-0.0000,0.0000,1.3088,2.1193,-0.9523,1.3088,-4.2386,1.9046,0.0001,-0.0498,0.0111,0.0021,1000,1005,1002,1000
6,4473,-0.0000,0.0000,1.3102,2.1184,-0.9506,1.3102,-4.2369,1.9013,-2.6204,-0.0525,0.0237,0.0563,1460,1470,1463,1461
6,4474,-0.0000,0.0000,1.3102,2.1191,-0.9507,1.3102,-4.2381,1.9014,-0.0004,-0.0206,-0.0350,-0.0032,1000,1005,1001,1000
6,4475,-0.0000,0.0000,1.3102,2.1178,-0.9497,1.3102,-4.2357,1.8993,-0.0000,-0.0560,0.0322,-0.0165,1000,1005,1002,1000
6,4476,-0.0000,0.0000,1.3120,2.1159,-0.9489,1.3120,-4.2319,1.8978,-0.0003,-0.0931,0.0221,0.0335,1000,1004,1001,1000
6,4477,-0.0000,0.0000,1.3118,2.1148,-0.9484,1.3118,-4.2296,1.8968,-0.0005,-0.0468,0.0187,0.0309,1000,1005,1001,1000
6,4478,-0.0000,0.0000,1.3106,2.1149,-0.9477,1.3106,-4.2297,1.8954,0.0005,-0.0560,-0.0018,-0.0297,1000,1005,1002,1000
6,4479,-0.0000,0.0000,1.3102,2.1125,-0.9475,1.3102,-4.2249,1.8951,0.0003,-0.0707,0.0016,-0.0237,1000,1004,1001,1000
6,4480,-0.0000,0.0000,1.3116,2.1106,-0.9472,1.3116,-4.2211,1.8944,-0.0009,-0.0571,0.0239,0.0582,1000,1005,1001,1000
6,4481,-0.0000,0.0000,1.3110,2.1105,-0.9481,1.3110,-4.2210,1.8963,0.0003,-0.0714,0.0074,-0.0203,1000,1005,1001,1000
6,4482,-0.0000,0.0000,1.3107,2.1111,-0.9480,1.3107,-4.2222,1.8960,0.0006,-0.0090,0.0050,-0.0203,1000,1004,1001,1000
6,4483,-0.0000,0.0000,1.3117,2.1112,-0.9494,1.3117,-4.2224,1.8987,0.0003,-0.0194,-0.0447,0.0146,1000,1005,1001,1000
6,4484,-0.0000,0.0000,1.3125,2.1126,-0.9504,1.3125,-4.2253,1.9007,0.0005,-0.0025,-0.0242,-0.0038,1000,1005,1002,1000
6,4485,-0.0000,0.0000,1.3119,2.1137,-0.9491,1.3119,-4.2274,1.8983,0.0001,0.0129,0.0332,-0.0133,1000,1004,1001,1000
6,4486,-0.0000,0.0000,1.3109,2.1132,-0.9507,1.3109,-4.2265,1.9014,0.0011,-0.0377,-0.0355,-0.0314,1000,1005,1001,1000
6,4487,-0.0000,0.0000,1.3110,2.1129,-0.9502,1.3110,-4.2257,1.9005,-0.0006,-0.0167,-0.0139,0.0266,1000,1005,1001,1000
6,4488,-0.0000,0.0000,1.3117,2.1145,-0.9500,1.3117,-4.2290,1.9000,-2.6234,-0.0293,-0.0089,0.0225,1460,1471,1463,1461
6,4489,-0.0000,0.0000,1.3127,2.1131,-0.9504,1.3127,-4.2262,1.9008,-0.0000,-0.0742,-0.0185,0.0470,1000,1005,1001,1000
6,4490,-0.0000,0.0000,1.3129,2.1139,-0.9499,1.3129,-4.2278,1.8997,-0.0003,-0.0417,0.0021,0.0029,1000,1005,1001,1000
6,4491,-0.0000,0.0000,1.3146,2.1142,-0.9503,1.3146,-4.2285,1.9005,-0.0009,-0.0345,-0.0079,0.0252,1000,1004,1001,1000
6,4492,-0.0000,0.0000,1.3164,2.1152,-0.9508,1.3164,-4.2304,1.9015,-0.0004,-0.0235,-0.0081,0.0285,1000,1005,1001,1000
6,4493,-0.0000,0.0000,1.3184,2.1159,-0.9516,1.3184,-4.2319,1.9032,-0.0000,-0.0322,0.0031,0.0288,1000,1005,1001,1000
6,4494,-0.0000,0.0000,1.3196,2.1156,-0.9510,1.3196,-4.2311,1.9020,-2.6392,-0.0382,0.0077,0.0322,1460,1471,1463,1461
6,4495,-0.0000,0.0000,1.3195,2.1148,-0.9494,1.3195,-4.2296,1.8988,0.0003,-0.0340,0.0388,-0.0267,1000,1005,1002,1000
6,4496,-0.0000,0.0000,1.3190,2.1162,-0.9505,1.3190,-4.2324,1.9011,-0.0001,-0.0265,-0.0212,0.0090,1000,1005,1001,1000
6,4497,-0.0000,0.0000,1.3187,2.1156,-0.9524,1.3187,-4.2312,1.9048,-2.6374,-0.0768,-0.0505,0.0031,1460,1470,1463,1461
6,4498,-0.0000,0.0000,1.3190,2.1145,-0.9516,1.3190,-4.2289,1.9033,0.0001,-0.0598,0.0201,-0.0022,1000,1005,1002,1000
6,4499,-0.0000,0.0000,1.3204,2.1147,-0.9516,1.3204,-4.2294,1.9032,-0.0003,-0.0341,0.0019,0.0172,1000,1005,1001,1000
6,4500,-0.0000,0.0000,1.3207,2.1146,-0.9512,1.3207,-4.2291,1.9024,-0.0005,-0.0555,0.0286,0.0179,1000,1004,1001,1000
6,4501,-0.0000,0.0000,1.3217,2.1140,-0.9504,1.3217,-4.2279,1.9007,-0.0003,-0.0452,0.0112,0.0235,1000,1005,1001,1000
6,4502,-0.0000,0.0000,1.3226,2.1156,-0.9509,1.3226,-4.2311,1.9018,-0.0006,-0.0084,-0.0287,0.0132,1000,1005,1001,1000
6,4503,-0.0000,0.0000,1.3216,2.1168,-0.9516,1.3216,-4.2336,1.9033,-2.6432,-0.0302,-0.0191,-0.0105,1459,1471,1463,1460
6,4504,-0.0000,0.0000,1.3211,2.1159,-0.9514,1.3211,-4.2319,1.9028,0.0008,-0.0371,0.0239,-0.0557,1000,1005,1002,1000
6,4505,-0.0000,0.0000,1.3205,2.1155,-0.9517,1.3205,-4.2309,1.9035,0.0002,-0.0335,0.0039,-0.0307,1000,1005,1002,1000
6,4506,-0.0000,0.0000,1.3218,2.1140,-0.9532,1.3218,-4.2279,1.9064,-2.6436,-0.0556,-0.0413,0.0208,1460,1471,1463,1461
6,4507,-0.0000,0.0000,1.3208,2.1130,-0.9516,1.3208,-4.2261,1.9033,0.0002,-0.0543,0.0212,-0.0283,1000,1005,1002,1000
6,4508,-0.0000,0.0000,1.3208,2.1145,-0.9513,1.3208,-4.2289,1.9025,0.0005,0.0053,0.0231,-0.0228,1000,1005,1002,1000
6,4509,-0.0000,0.0000,1.3201,2.1143,-0.9521,1.3201,-4.2286,1.9043,0.0003,-0.0550,-0.0459,-0.0329,1000,1004,1001,1000
6,4510,-0.0000,0.0000,1.3203,2.1150,-0.9540,1.3203,-4.2299,1.9079,-0.0000,-0.0171,-0.0493,-0.0014,1000,1005,1001,1000
6,4511,-0.0000,0.0000,1.3202,2.1146,-0.9547,1.3202,-4.2292,1.9094,0.0010,-0.0426,-0.0014,-0.0354,1000,1005,1002,1000
6,4512,-0.0000,0.0000,1.3219,2.1155,-0.9550,1.3219,-4.2309,1.9100,0.0001,-0.0512,-0.0071,0.0269,1000,1004,1001,1000
6,4513,-0.0000,0.0000,1.3222,2.1152,-0.9549,1.3222,-4.2305,1.9098,-0.0003,-0.0552,0.0273,0.0152,1000,1005,1001,1000
6,4514,-0.0000,0.0000,1.3228,2.1159,-0.9535,1.3228,-4.2318,1.9071,-0.0006,-0.0333,0.0302,0.0222,1000,1005,1002,1000
6,4515,-0.0000,0.0000,1.3225,2.1173,-0.9536,1.3225,-4.2346,1.9073,-0.0001,0.0111,-0.0017,-0.0094,1000,1004,1001,1000
6,4516,-0.0000,0.0000,1.3222,2.1184,-0.9542,1.3222,-4.2368,1.9083,-0.0001,-0.0251,0.0006,0.0058,1000,1005,1002,1000
6,4517,-0.0000,0.0000,1.3219,2.1176,-0.9552,1.3219,-4.2352,1.9104,-0.0005,-0.0287,-0.0071,0.0066,1000,1005,1001,1000
6,4518,-0.0000,0.0000,1.3214,2.1170,-0.9546,1.3214,-4.2339,1.9091,0.0002,-0.0813,0.0025,0.0058,1000,1004,1001,1000
6,4519,-0.0000,0.0000,1.3211,2.1174,-0.9546,1.3211,-4.2348,1.9092,0.0001,-0.0619,0.0306,0.0126,1000,1005,1001,1000
6,4520,-0.0000,0.0000,1.3210,2.1167,-0.9539,1.3210,-4.2334,1.9078,0.0002,-0.0408,0.0141,0.0090,1000,1005,1002,1000
6,4521,-0.0000,0.0000,1.3215,2.1166,-0.9520,1.3215,-4.2332,1.9039,0.0006,-0.0498,0.0430,-0.0276,1000,1004,1001,1000
6,4522,-0.0000,0.0000,1.3221,2.1157,-0.9517,1.3221,-4.2313,1.9034,-0.0005,-0.0063,-0.0175,0.0181,1000,1005,1002,1000
6,4523,-0.0000,0.0000,1.3211,2.1153,-0.9528,1.3211,-4.2305,1.9057,-0.0001,-0.0764,-0.0354,-0.0095,1000,1005,1001,1000
6,4524,-0.0000,0.0000,1.3211,2.1149,-0.9527,1.3211,-4.2298,1.9054,0.0003,-0.0460,-0.0035,-0.0069,1000,1004,1001,1000
6,4525,-0.0000,0.0000,1.3219,2.1145,-0.9533,1.3219,-4.2289,1.9067,0.0001,-0.0412,-0.0031,0.0143,1000,1005,1001,1000
6,4526,-0.0000,0.0000,1.3210,2.1140,-0.9534,1.3210,-4.2281,1.9068,-0.0006,-0.0972,0.0025,0.0029,1000,1005,1001,1000
6,4527,-0.0000,0.0000,1.3214,2.1137,-0.9539,1.3214,-4.2273,1.9078,0.0001,-0.0912,-0.0515,0.0103,1000,1004,1001,1000
6,4528,-0.0000,0.0000,1.3205,2.1148,-0.9543,1.3205,-4.2297,1.9085,-0.0004,0.0082,-0.0145,0.0123,1000,1005,1002,1000
6,4529,-0.0000,0.0000,1.3225,2.1152,-0.9536,1.3225,-4.2304,1.9072,0.0005,-0.0232,0.0226,0.0200,1000,1005,1002,1000
6,4530,-0.0000,0.0000,1.3232,2.1170,-0.9527,1.3232,-4.2340,1.9055,0.0010,-0.0155,0.0033,-0.0310,1000,1004,1001,1000
6,4531,-0.0000,0.0000,1.3237,2.1156,-0.9518,1.3237,-4.2312,1.9037,-0.0008,-0.0483,0.0183,0.0444,1000,1005,1001,1000
6,4532,-0.0000,0.0000,1.3250,2.1149,-0.9540,1.3250,-4.2299,1.9081,0.0002,-0.0411,-0.0395,-0.0054,1000,1005,1001,1000
6,4533,-0.0000,0.0000,1.3239,2.1152,-0.9533,1.3239,-4.2305,1.9066,0.0003,-0.0332,0.0384,-0.0563,1000,1004,1001,1000
6,4534,-0.0000,0.0000,1.3227,2.1161,-0.9541,1.3227,-4.2323,1.9083,0.0002,-0.0156,-0.0278,-0.0437,1000,1005,1002,1000
6,4535,-0.0000,0.0000,1.3231,2.1171,-0.9540,1.3231,-4.2342,1.9079,0.0001,-0.0209,0.0042,-0.0025,1000,1005,1002,1000
6,4536,-0.0000,0.0000,1.3241,2.1176,-0.9537,1.3241,-4.2352,1.9074,-0.0000,-0.0716,0.0089,-0.0033,1000,1004,1001,1000
6,4537,-0.0000,0.0000,1.3247,2.1177,-0.9536,1.3247,-4.2353,1.9073,0.0008,-0.0654,-0.0158,-0.0195,1000,1005,1001,1000
6,4538,-0.0000,0.0000,1.3256,2.1161,-0.9553,1.3256,-4.2323,1.9107,-0.0001,-0.0738,-0.0688,0.0493,1000,1005,1001,1000
6,4539,-0.0000,0.0000,1.3257,2.1158,-0.9560,1.3257,-4.2317,1.9120,-0.0003,-0.0715,-0.0088,0.0269,1000,1004,1001,1000
6,4540,-0.0000,0.0000,1.3243,2.1155,-0.9557,1.3243,-4.2310,1.9113,0.0005,-0.0482,-0.0081,-0.0372,1000,1005,1002,1000
6,4541,-0.0000,0.0000,1.3248,2.1140,-0.9566,1.3248,-4.2279,1.9133,0.0002,-0.0856,-0.0274,-0.0123,1000,1005,1001,1000
6,4542,-0.0000,0.0000,1.3260,2.1135,-0.9571,1.3260,-4.2271,1.9143,-2.6519,-0.0585,-0.0236,0.0493,1460,1471,1463,1461
6,4543,-0.0000,0.0000,1.3288,2.1157,-0.9587,1.3288,-4.2314,1.9174,-0.0005,-0.0010,-0.0417,0.0439,1000,1005,1001,1000
6,4544,-0.0000,0.0000,1.3296,2.1153,-0.9593,1.3296,-4.2306,1.9187,0.0001,-0.0283,-0.0203,0.0142,1000,1005,1001,1000
6,4545,-0.0000,0.0000,1.3329,2.1159,-0.9593,1.3329,-4.2317,1.9185,0.0001,-0.0180,0.0171,0.0260,1000,1004,1001,1000
6,4546,-0.0000,0.0000,1.3340,2.1173,-0.9604,1.3340,-4.2346,1.9208,0.0002,-0.0314,0.0050,0.0071,1000,1005,1001,1000
6,4547,-0.0000,0.0000,1.3357,2.1175,-0.9596,1.3357,-4.2349,1.9192,-0.0004,-0.0423,0.0271,0.0657,1000,1005,1001,1000
6,4548,-0.0000,0.0000,1.3352,2.1179,-0.9597,1.3352,-4.2358,1.9193,0.0005,-0.0299,0.0344,-0.0296,1000,1004,1001,1000
6,4549,-0.0000,0.0000,1.3353,2.1173,-0.9585,1.3353,-4.2346,1.9170,-0.0005,-0.0702,0.0289,0.0156,1000,1005,1001,1000
6,4550,-0.0000,0.0000,1.3347,2.1174,-0.9586,1.3347,-4.2348,1.9172,0.0008,-0.0142,-0.0040,-0.0583,1000,1005,1002,1000
6,4551,-0.0000,0.0000,1.3354,2.1170,-0.9566,1.3354,-4.2340,1.9132,0.0007,-0.0678,0.0641,-0.0033,1000,1004,1001,1000
6,4552,-0.0000,0.0000,1.3349,2.1168,-0.9555,1.3349,-4.2336,1.9109,-0.0000,-0.0291,0.0436,-0.0289,1000,1005,1002,1000
6,4553,-0.0000,0.0000,1.3337,2.1174,-0.9548,1.3337,-4.2348,1.9096,0.0012,-0.0258,0.0488,-0.0543,1000,1005,1002,1000
6,4554,-0.0000,0.0000,1.3339,2.1183,-0.9552,1.3339,-4.2367,1.9104,-0.0006,-0.0139,0.0104,0.0119,1000,1004,1001,1000
6,4555,-0.0000,0.0000,1.3356,2.1173,-0.9553,1.3356,-4.2345,1.9105,-0.0004,-0.0690,-0.0138,0.0423,1000,1005,1001,1000
6,4556,-0.0000,0.0000,1.3363,2.1186,-0.9550,1.3363,-4.2372,1.9101,0.0002,-0.0099,0.0254,-0.0102,1000,1005,1002,1000
6,4557,-0.0000,0.0000,1.3368,2.1173,-0.9541,1.3368,-4.2347,1.9083,-2.6735,-0.0266,0.0467,0.0040,1459,1470,1463,1461
6,4558,-0.0000,0.0000,1.3355,2.1184,-0.9549,1.3355,-4.2367,1.9099,0.0003,-0.0047,-0.0369,-0.0370,1000,1005,1002,1000
6,4559,-0.0000,0.0000,1.3360,2.1193,-0.9546,1.3360,-4.2387,1.9091,-0.0004,-0.0076,0.0086,0.0302,1000,1005,1002,1000
6,4560,-0.0000,0.0000,1.3353,2.1194,-0.9537,1.3353,-4.2388,1.9075,-2.6706,-0.0367,0.0122,-0.0169,1460,1471,1463,1461
6,4561,-0.0000,0.0000,1.3348,2.1194,-0.9553,1.3348,-4.2388,1.9105,-0.0000,-0.0486,-0.0262,-0.0150,1000,1005,1001,1000
6,4562,-0.0000,0.0000,1.3335,2.1211,-0.9553,1.3335,-4.2421,1.9105,-0.0010,-0.0036,-0.0226,-0.0008,1000,1005,1002,1000
6,4563,-0.0000,0.0000,1.3354,2.1220,-0.9541,1.3354,-4.2441,1.9082,-0.0004,-0.0394,0.0578,0.0382,1000,1004,1001,1000
6,4564,-0.0000,0.0000,1.3356,2.1242,-0.9539,1.3356,-4.2484,1.9078,-0.0005,-0.0049,0.0235,0.0177,1000,1005,1002,1000
6,4565,-0.0000,0.0000,1.3374,2.1240,-0.9552,1.3374,-4.2481,1.9105,-0.0003,-0.0478,-0.0449,0.0186,1000,1005,1001,1000
6,4566,-0.0000,0.0000,1.3381,2.1228,-0.9550,1.3381,-4.2455,1.9100,-0.0001,-0.1010,-0.0112,-0.0015,1000,1004,1001,1000
6,4567,-0.0000,0.0000,1.3381,2.1224,-0.9547,1.3381,-4.2448,1.9093,0.0002,-0.0221,0.0247,-0.0079,1000,1005,1002,1000
6,4568,-0.0000,0.0000,1.3400,2.1223,-0.9535,1.3400,-4.2447,1.9069,0.0002,-0.0556,0.0459,0.0218,1000,1005,1002,1000
6,4569,-0.0000,0.0000,1.3407,2.1239,-0.9536,1.3407,-4.2478,1.9073,-2.6814,0.0289,0.0095,0.0246,1459,1471,1463,1461
6,4570,-0.0000,0.0000,1.3426,2.1235,-0.9536,1.3426,-4.2470,1.9071,0.0003,-0.0778,-0.0121,0.0459,1000,1005,1001,1000
6,4571,-0.0000,0.0000,1.3433,2.1235,-0.9539,1.3433,-4.2470,1.9079,-0.0000,-0.0567,-0.0072,0.0198,1000,1005,1001,1000
6,4572,-0.0000,0.0000,1.3429,2.1244,-0.9545,1.3429,-4.2489,1.9090,-0.0001,-0.0112,-0.0150,0.0086,1000,1004,1001,1000
6,4573,-0.0000,0.0000,1.3437,2.1239,-0.9544,1.3437,-4.2478,1.9087,-0.0003,-0.0536,0.0051,0.0365,1000,1005,1001,1000
6,4574,-0.0000,0.0000,1.3439,2.1257,-0.9551,1.3439,-4.2513,1.9103,-0.0000,-0.0181,-0.0077,-0.0151,1000,1005,1002,1000
6,4575,-0.0000,0.0000,1.3462,2.1258,-0.9550,1.3462,-4.2516,1.9101,-2.6925,-0.0323,-0.0087,0.0755,1459,1471,1463,1461
6,4576,-0.0000,0.0000,1.3486,2.1252,-0.9561,1.3486,-4.2503,1.9122,0.0005,-0.0469,0.0020,0.0216,1000,1005,1001,1000
6,4577,-0.0000,0.0000,1.3500,2.1253,-0.9576,1.3500,-4.2507,1.9151,-0.0000,-0.0094,-0.0276,0.0114,1000,1005,1002,1000
6,4578,-0.0000,0.0000,1.3506,2.1258,-0.9570,1.3506,-4.2515,1.9141,-0.0001,-0.0506,-0.0078,0.0188,1000,1004,1001,1000
6,4579,-0.0000,0.0000,1.3508,2.1255,-0.9567,1.3508,-4.2510,1.9133,-0.0004,-0.0189,0.0092,0.0117,1000,1005,1002,1000
6,4580,-0.0000,0.0000,1.3530,2.1255,-0.9584,1.3530,-4.2510,1.9167,-0.0005,-0.0201,-0.0391,0.0560,1000,1005,1001,1000
6,4581,-0.0000,0.0000,1.3530,2.1221,-0.9580,1.3530,-4.2442,1.9161,-0.0000,-0.1157,0.0380,0.0357,1000,1004,1001,1000
6,4582,-0.0000,0.0000,1.3516,2.1220,-0.9570,1.3516,-4.2440,1.9139,0.0001,-0.0075,0.0036,-0.0412,1000,1005,1002,1000
6,4583,-0.0000,0.0000,1.3520,2.1214,-0.9579,1.3520,-4.2427,1.9158,0.0002,-0.0338,-0.0220,-0.0137,1000,1005,1001,1000
6,4584,-0.0000,0.0000,1.3528,2.1224,-0.9584,1.3528,-4.2448,1.9169,-2.7057,0.0146,-0.0206,0.0558,1459,1471,1463,1461
6,4585,-0.0000,0.0000,1.3522,2.1228,-0.9579,1.3522,-4.2456,1.9158,-0.0001,-0.0581,-0.0040,0.0107,1000,1005,1001,1000
